Download Winning Numbers from www.calottery.com on 1/14/2017  (manually updated daily)  for POWERBALL

------  ------------------      --------    --------    --------    --------    --------    ---------
Draw #      Draw Date           Number_1    Number_2    Number_3    Number_4    Number_5    Powerball
------  ------------------      --------    --------    --------    --------    --------    ---------

865     Wed  Jul 21, 2021          27          28          44          67          68          11
864     Sat  Jul 17, 2021          15          22          38          54          66          03
863     Wed  Jul 14, 2021          33          46          52          59          62          10
862     Sat  Jul 10, 2021          01          05          29          54          62          03
861     Wed  Jul 07, 2021          08          21          30          49          57          08
860     Sat  Jul 03, 2021          26          40          41          55          65          24
859     Wed  Jun 30, 2021          24          29          50          65          66          14
858     Sat  Jun 26, 2021          08          31          39          43          60          17
857     Wed  Jun 23, 2021          13          20          40          51          63          01
856     Sat  Jun 19, 2021          04          22          35          38          39          20
855     Wed  Jun 16, 2021          19          29          34          44          50          25
854     Sat  Jun 12, 2021          08          25          34          38          41          10
853     Wed  Jun 09, 2021          19          28          46          50          54          09
852     Sat  Jun 05, 2021          44          52          54          64          69          26
851     Wed  Jun 02, 2021          06          07          11          66          67          19
850     Sat  May 29, 2021          11          13          22          27          46          20
849     Wed  May 26, 2021          02          08          21          34          62          16
848     Sat  May 22, 2021          03          19          27          37          40          08
847     Wed  May 19, 2021          11          13          55          56          69          04
846     Sat  May 15, 2021          04          10          37          39          69          24
845     Wed  May 12, 2021          01          19          20          38          54          17
844     Sat  May 08, 2021          12          17          20          21          26          08
843     Wed  May 05, 2021          16          23          28          40          63          01
842     Sat  May 01, 2021          35          36          47          61          63          03
841     Wed  Apr 28, 2021          16          18          35          39          53          21
840     Sat  Apr 24, 2021          22          36          48          59          61          22
839     Wed  Apr 21, 2021          21          25          32          63          67          06
838     Sat  Apr 17, 2021          10          21          26          41          49          25
837     Wed  Apr 14, 2021          13          30          33          45          61          14
836     Sat  Apr 10, 2021          14          16          23          50          53          03
835     Wed  Apr 07, 2021          27          35          39          51          66          16
834     Sat  Apr 03, 2021          01          12          17          39          53          05
833     Wed  Mar 31, 2021          03          10          44          55          68          24
832     Sat  Mar 27, 2021          06          14          38          39          65          06
831     Wed  Mar 24, 2021          04          09          17          27          38          18
830     Sat  Mar 20, 2021          01          06          22          42          61          04
829     Wed  Mar 17, 2021          34          38          42          61          62          19
828     Sat  Mar 13, 2021          05          11          51          56          61          02
827     Wed  Mar 10, 2021          17          18          37          44          53          18
826     Sat  Mar 06, 2021          11          31          50          52          58          18
825     Wed  Mar 03, 2021          21          40          44          50          55          16
824     Sat  Feb 27, 2021          02          28          31          44          52          18
823     Wed  Feb 24, 2021          04          33          43          53          65          21
822     Sat  Feb 20, 2021          04          08          22          32          58          04
821     Wed  Feb 17, 2021          01          15          21          32          46          01
820     Sat  Feb 13, 2021          20          28          33          63          68          20
819     Wed  Feb 10, 2021          15          39          58          63          67          07
818     Sat  Feb 06, 2021          01          16          48          49          65          08
817     Wed  Feb 03, 2021          05          37          40          64          66          05
816     Sat  Jan 30, 2021          01          02          07          52          61          04
815     Wed  Jan 27, 2021          17          33          35          42          52          09
814     Sat  Jan 23, 2021          05          08          17          27          28          14
813     Wed  Jan 20, 2021          40          53          60          68          69          22
812     Sat  Jan 16, 2021          14          20          39          65          67          02
811     Wed  Jan 13, 2021          04          19          23          25          49          14
810     Sat  Jan 09, 2021          14          26          38          45          46          13
809     Wed  Jan 06, 2021          01          20          22          60          66          03
808     Sat  Jan 02, 2021          03          04          11          41          67          05
807     Wed  Dec 30, 2020          03          43          45          61          65          14
806     Sat  Dec 26, 2020          10          24          27          35          53          18
805     Wed  Dec 23, 2020          06          13          38          39          53          06
804     Sat  Dec 19, 2019          27          32          34          43          52          13
803     Wed  Dec 16, 2020          04          23          37          61          67          07
802     Sat  Dec 12, 2019          17          54          56          63          69          20
801     Wed  Dec 09, 2019          11          14          31          47          48          04
800     Sat  Dec 05, 2019          03          04          06          48          53          10
799     Wed  Dec 02, 2019          28          31          40          41          46          04
798     Sat  Nov 28, 2019          08          12          18          44          51          18
